"REGIONID","REGION","DISTRIBUTIONAREAID","DISTRIBUTIONAREASHORTCODE","DISTRIBUTIONAREA","AREAOFFICEID","AREAOFFICESHORTCODE","AREAOFFICE","LOCALOFFICEID","LOCALOFFICESHORTCODE","LOCALOFFICE","MODELTYPEID"
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1370,"E02101_P","กฟจ.ศรีสะเกษ (รวมการไฟฟ้าในสังกัด)",808,"E02204","กฟอ.บึงบูรพ์",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1370,"E02101_P","กฟจ.ศรีสะเกษ (รวมการไฟฟ้าในสังกัด)",812,"E02304","กฟอ.ปรางค์กู่",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1370,"E02101_P","กฟจ.ศรีสะเกษ (รวมการไฟฟ้าในสังกัด)",805,"E02114","กฟอ.พยุห์",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1370,"E02101_P","กฟจ.ศรีสะเกษ (รวมการไฟฟ้าในสังกัด)",811,"E02302","กฟอ.ภูสิงห์",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1370,"E02101_P","กฟจ.ศรีสะเกษ (รวมการไฟฟ้าในสังกัด)",806,"E02117","กฟอ.ยางชุมน้อย",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1370,"E02101_P","กฟจ.ศรีสะเกษ (รวมการไฟฟ้าในสังกัด)",813,"E02401","กฟอ.ราษีไศล",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1370,"E02101_P","กฟจ.ศรีสะเกษ (รวมการไฟฟ้าในสังกัด)",803,"E02103","กฟอ.วังหิน",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1370,"E02101_P","กฟจ.ศรีสะเกษ (รวมการไฟฟ้าในสังกัด)",809,"E02205","กฟอ.ห้วยทับทัน",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1370,"E02101_P","กฟจ.ศรีสะเกษ (รวมการไฟฟ้าในสังกัด)",807,"E02201","กฟอ.อุทุมพรพิสัย",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1376,"E08101_P","กฟจ.อำนาจเจริญ (รวมการไฟฟ้าในสังกัด)",873,"E08202","กฟก.นาตาล",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1376,"E08101_P","กฟจ.อำนาจเจริญ (รวมการไฟฟ้าในสังกัด)",867,"E08101","กฟจ.อำนาจเจริญ",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1376,"E08101_P","กฟจ.อำนาจเจริญ (รวมการไฟฟ้าในสังกัด)",874,"E08113","กฟอ.ชานุมาน",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1376,"E08101_P","กฟจ.อำนาจเจริญ (รวมการไฟฟ้าในสังกัด)",871,"E08111","กฟอ.ปทุมราชวงศา",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1376,"E08101_P","กฟจ.อำนาจเจริญ (รวมการไฟฟ้าในสังกัด)",798,"E08112","กฟอ.พนา",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1376,"E08101_P","กฟจ.อำนาจเจริญ (รวมการไฟฟ้าในสังกัด)",869,"E08108","กฟอ.ลืออำนาจ",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1410,"G02101_P","กฟจ.อ่างทอง (รวมการไฟฟ้าในสังกัด)",993,"G02502","กฟอ.แสวงหา",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1410,"G02101_P","กฟจ.อ่างทอง (รวมการไฟฟ้าในสังกัด)",992,"G02501","กฟอ.โพธิ์ทอง",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1410,"G02101_P","กฟจ.อ่างทอง (รวมการไฟฟ้าในสังกัด)",988,"G02102","กฟอ.ไชโย",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1590,"G25101_P","กฟฟ.บ้านหินกอง (รวมการไฟฟ้าในสังกัด)",997,"G25101","กฟฟ.บ้านหินกอง",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1441,"G17101_P","กฟฟ.ปทุมธานี 2 (บางกะดี) (รวมการไฟฟ้าในสังกัด)",1043,"G17101","กฟฟ.ปทุมธานี 2 (บางกะดี)",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1591,"G24101_P","กฟฟ.ประตูน้ำพระอินทร์ (รวมการไฟฟ้าในสังกัด)",1036,"G24101","กฟฟ.ประตูน้ำพระอินทร์",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1432,"G08101_P","กฟฟ.รังสิต (รวมการไฟฟ้าในสังกัด)",1017,"G08101","กฟฟ.รังสิต",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1527,"G20101_P","กฟฟ.อ.คลองหลวง (รวมการไฟฟ้าในสังกัด)",1018,"G20101","กฟฟ.อ.คลองหลวง",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1442,"G18101_P","กฟฟ.อ.วังน้อย (รวมการไฟฟ้าในสังกัด)",1044,"G18101","กฟฟ.อ.วังน้อย",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1431,"G07101_P","กฟฟ.อ.อรัญประเทศ (รวมการไฟฟ้าในสังกัด)",1014,"G07105","กฟก.โคกสูง",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1431,"G07101_P","กฟฟ.อ.อรัญประเทศ (รวมการไฟฟ้าในสังกัด)",1012,"G07101","กฟฟ.อ.อรัญประเทศ",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1431,"G07101_P","กฟฟ.อ.อรัญประเทศ (รวมการไฟฟ้าในสังกัด)",1016,"G07302","กฟอ.คลองหาด",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1431,"G07101_P","กฟฟ.อ.อรัญประเทศ (รวมการไฟฟ้าในสังกัด)",1013,"G07103","กฟอ.ตาพระยา",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1431,"G07101_P","กฟฟ.อ.อรัญประเทศ (รวมการไฟฟ้าในสังกัด)",1015,"G07301","กฟอ.วัฒนานคร",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1433,"G09101_P","กฟฟ.อ.เสนา (รวมการไฟฟ้าในสังกัด)",1019,"G09101","กฟฟ.อ.เสนา",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1433,"G09101_P","กฟฟ.อ.เสนา (รวมการไฟฟ้าในสังกัด)",1020,"G09302","กฟย.อ.บางไทร",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1433,"G09101_P","กฟฟ.อ.เสนา (รวมการไฟฟ้าในสังกัด)",1023,"G09301","กฟส.อ.ลาดบัวหลวง",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1433,"G09101_P","กฟฟ.อ.เสนา (รวมการไฟฟ้าในสังกัด)",1022,"G09105","กฟอ.บางซ้าย",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1433,"G09101_P","กฟฟ.อ.เสนา (รวมการไฟฟ้าในสังกัด)",1021,"G09104","กฟอ.บางบาล",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1433,"G09101_P","กฟฟ.อ.เสนา (รวมการไฟฟ้าในสังกัด)",1024,"G09201","กฟอ.ผักไห่",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1542,"G21101_P","กฟภ.อ.ลาดหลุมแก้ว (รวมการไฟฟ้าในสังกัด)",1010,"G21101","กฟภ.อ.ลาดหลุมแก้ว",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1436,"G12101_P","กฟอ.กบินทร์บุรี (รวมการไฟฟ้าในสังกัด)",1032,"G12104","กฟต.วังตะเคียน",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1436,"G12101_P","กฟอ.กบินทร์บุรี (รวมการไฟฟ้าในสังกัด)",1031,"G12201","กฟส.อ.นาดี",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1436,"G12101_P","กฟอ.กบินทร์บุรี (รวมการไฟฟ้าในสังกัด)",1030,"G12101","กฟอ.กบินทร์บุรี",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1435,"G11101_P","กฟอ.ท่าเรือ (รวมการไฟฟ้าในสังกัด)",1029,"G11103","กฟอ.ดอนพุด",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1435,"G11101_P","กฟอ.ท่าเรือ (รวมการไฟฟ้าในสังกัด)",1027,"G11101","กฟอ.ท่าเรือ",1
1523,"ภาคกลาง",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1435,"G11101_P","กฟอ.ท่าเรือ (รวมการไฟฟ้าในสังกัด)",1028,"G11102","กฟอ.บ้านหมอ",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1446,"H03101_P","กฟจ.จันทบุรี (รวมการไฟฟ้าในสังกัด)",1059,"H03403","กฟอ.แก่งหางแมว",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1446,"H03101_P","กฟจ.จันทบุรี (รวมการไฟฟ้าในสังกัด)",1062,"H03601","กฟอ.แหลมสิงห์",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1448,"H05101_P","กฟจ.ฉะเชิงเทรา (รวมการไฟฟ้าในสังกัด)",1078,"H05303","กฟก.คลองเขื่อน",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1448,"H05101_P","กฟจ.ฉะเชิงเทรา (รวมการไฟฟ้าในสังกัด)",1070,"H05101","กฟจ.ฉะเชิงเทรา",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1448,"H05101_P","กฟจ.ฉะเชิงเทรา (รวมการไฟฟ้าในสังกัด)",1075,"H05203","กฟต.ดอนฉิมพลี",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1520,"L04101_P","กฟจ.สงขลา (รวมการไฟฟ้าในสังกัด)",1291,"L04101","กฟจ.สงขลา",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1520,"L04101_P","กฟจ.สงขลา (รวมการไฟฟ้าในสังกัด)",1294,"L04401","กฟอ.สิงหนคร",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1475,"L05101_P","กฟจ.สตูล (รวมการไฟฟ้าในสังกัด)",1297,"L05101","กฟจ.สตูล",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1475,"L05101_P","กฟจ.สตูล (รวมการไฟฟ้าในสังกัด)",1559,"L05302","กฟย.อ.มะนัง",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1475,"L05101_P","กฟจ.สตูล (รวมการไฟฟ้าในสังกัด)",1301,"L05301","กฟอ.ควนกาหลง",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1475,"L05101_P","กฟจ.สตูล (รวมการไฟฟ้าในสังกัด)",1300,"L05202","กฟอ.ทุ่งหว้า",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1475,"L05101_P","กฟจ.สตูล (รวมการไฟฟ้าในสังกัด)",1298,"L05105","กฟอ.ท่าแพ",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1475,"L05101_P","กฟจ.สตูล (รวมการไฟฟ้าในสังกัด)",1299,"L05201","กฟอ.ละงู",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1482,"L12101_P","กฟฟ.อ.สะเดา (รวมการไฟฟ้าในสังกัด)",1332,"L12102","กฟต.ปาดังเบซาร์",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1482,"L12101_P","กฟฟ.อ.สะเดา (รวมการไฟฟ้าในสังกัด)",1333,"L12201","กฟฟ.พังลา",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1482,"L12101_P","กฟฟ.อ.สะเดา (รวมการไฟฟ้าในสังกัด)",1331,"L12101","กฟฟ.อ.สะเดา",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1482,"L12101_P","กฟฟ.อ.สะเดา (รวมการไฟฟ้าในสังกัด)",1538,"L12103","กฟย.ด่านนอก",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1482,"L12101_P","กฟฟ.อ.สะเดา (รวมการไฟฟ้าในสังกัด)",1560,"L12202","กฟย.อ.คลองหอยโข่ง",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1478,"L08101_P","กฟฟ.อ.สุไหงโก-ลก (รวมการไฟฟ้าในสังกัด)",1317,"L08101","กฟฟ.อ.สุไหงโก-ลก",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1478,"L08101_P","กฟฟ.อ.สุไหงโก-ลก (รวมการไฟฟ้าในสังกัด)",1320,"L08106","กฟอ.สุคิริน",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1478,"L08101_P","กฟฟ.อ.สุไหงโก-ลก (รวมการไฟฟ้าในสังกัด)",1318,"L08102","กฟอ.สุไหงปาดี",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1478,"L08101_P","กฟฟ.อ.สุไหงโก-ลก (รวมการไฟฟ้าในสังกัด)",1319,"L08104","กฟอ.แว้ง",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1522,"L13101_P","กฟอ.จะนะ (รวมการไฟฟ้าในสังกัด)",1296,"L13401","กฟส.อ.เทพา",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1522,"L13101_P","กฟอ.จะนะ (รวมการไฟฟ้าในสังกัด)",1292,"L13101","กฟอ.จะนะ",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1522,"L13101_P","กฟอ.จะนะ (รวมการไฟฟ้าในสังกัด)",1293,"L13201","กฟอ.นาทวี",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1522,"L13101_P","กฟอ.จะนะ (รวมการไฟฟ้าในสังกัด)",1295,"L13301","กฟอ.สะบ้าย้อย",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1481,"L11101_P","กฟอ.ระโนด (รวมการไฟฟ้าในสังกัด)",1329,"L11103","กฟอ.กระแสสินธุ์",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1481,"L11101_P","กฟอ.ระโนด (รวมการไฟฟ้าในสังกัด)",1328,"L11101","กฟอ.ระโนด",1
1524,"ภาคใต้",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1481,"L11101_P","กฟอ.ระโนด (รวมการไฟฟ้าในสังกัด)",1330,"L11201","กฟอ.สทิงพระ",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1528,"H17101_P","กฟฟ.อ.บ้านค่าย (รวมการไฟฟ้าในสังกัด)",1050,"H17101","กฟฟ.อ.บ้านค่าย",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1455,"H12101_P","กฟฟ.อ.บ้านบึง (รวมการไฟฟ้าในสังกัด)",1095,"H12101","กฟฟ.อ.บ้านบึง",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1455,"H12101_P","กฟฟ.อ.บ้านบึง (รวมการไฟฟ้าในสังกัด)",1096,"H12103","กฟอ.หนองใหญ่",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1451,"H08101_P","กฟฟ.อ.พนัสนิคม (รวมการไฟฟ้าในสังกัด)",1087,"H08201","กฟก.เกาะจันทร์",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1451,"H08101_P","กฟฟ.อ.พนัสนิคม (รวมการไฟฟ้าในสังกัด)",1085,"H08101","กฟฟ.อ.พนัสนิคม",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1451,"H08101_P","กฟฟ.อ.พนัสนิคม (รวมการไฟฟ้าในสังกัด)",1086,"H08301","กฟส.อ.บ่อทอง",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1543,"H20101_P","กฟฟ.อ.พานทอง (รวมการไฟฟ้าในสังกัด)",1047,"H20101","กฟฟ.อ.พานทอง",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1544,"H19101_P","กฟภ.บึง (รวมการไฟฟ้าในสังกัด)",1083,"H19101","กฟภ.บึง",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1453,"H10101_P","กฟอ.บางปะกง (รวมการไฟฟ้าในสังกัด)",1093,"H10101","กฟอ.บางปะกง",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1456,"H13101_P","กฟอ.บ้านฉาง (รวมการไฟฟ้าในสังกัด)",1097,"H13101","กฟอ.บ้านฉาง",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1459,"H16101_P","กฟอ.ปลวกแดง (รวมการไฟฟ้าในสังกัด)",1104,"H16101","กฟอ.ปลวกแดง",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1458,"H15101_P","กฟอ.พนมสารคาม (รวมการไฟฟ้าในสังกัด)",1103,"H15202","กฟอ.ท่าตะเกียบ",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1458,"H15101_P","กฟอ.พนมสารคาม (รวมการไฟฟ้าในสังกัด)",1100,"H15101","กฟอ.พนมสารคาม",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1458,"H15101_P","กฟอ.พนมสารคาม (รวมการไฟฟ้าในสังกัด)",1101,"H15102","กฟอ.ราชสาส์น",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1458,"H15101_P","กฟอ.พนมสารคาม (รวมการไฟฟ้าในสังกัด)",1102,"H15201","กฟอ.สนามชัยเขต",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1450,"H07101_P","กฟอ.ศรีราชา (รวมการไฟฟ้าในสังกัด)",1082,"H07101","กฟอ.ศรีราชา",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1450,"H07101_P","กฟอ.ศรีราชา (รวมการไฟฟ้าในสังกัด)",1084,"H07103","กฟอ.เกาะสีชัง",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1577,"H21101_P","กฟอ.สอยดาว(รวมการไฟฟ้าในสังกัด)",1061,"H21102","กฟภ.ย.อ.โป่งน้ำร้อน",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1577,"H21101_P","กฟอ.สอยดาว(รวมการไฟฟ้าในสังกัด)",1060,"H21101","กฟอ.สอยดาว",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1452,"H09101_P","กฟอ.แกลง (รวมการไฟฟ้าในสังกัด)",1092,"H09106","กฟก.เขาชะเมา",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1452,"H09101_P","กฟอ.แกลง (รวมการไฟฟ้าในสังกัด)",1090,"H09103","กฟต.กร่ำ",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1452,"H09101_P","กฟอ.แกลง (รวมการไฟฟ้าในสังกัด)",1089,"H09102","กฟต.ปากน้ำประแสร์",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1452,"H09101_P","กฟอ.แกลง (รวมการไฟฟ้าในสังกัด)",1091,"H09105","กฟอ.วังจันทร์",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1452,"H09101_P","กฟอ.แกลง (รวมการไฟฟ้าในสังกัด)",1088,"H09101","กฟอ.แกลง",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1358,"H00000_P","สนง.เขต ก2 ชลบุรี(รวมการไฟฟ้าในสังกัด)",429,"H00000","สนง.เขต ชลบุรี",1
1523,"ภาคกลาง",9,"C3_P","การไฟฟ้าเขต3(นครปฐม) ภาค 3",1462,"I03101_P","กฟจ.กาญจนบุรี (รวมการไฟฟ้าในสังกัด)",1113,"I03101","กฟจ.กาญจนบุรี",1
1523,"ภาคกลาง",9,"C3_P","การไฟฟ้าเขต3(นครปฐม) ภาค 3",1462,"I03101_P","กฟจ.กาญจนบุรี (รวมการไฟฟ้าในสังกัด)",1114,"I03803","กฟต.ท่ากระดาน",1
"","",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1528,"H17101_P","กฟฟ.อ.บ้านค่าย (รวมการไฟฟ้าในสังกัด)",1528,"H17101_P","กฟฟ.อ.บ้านค่าย (รวมการไฟฟ้าในสังกัด)",1
"","",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1455,"H12101_P","กฟฟ.อ.บ้านบึง (รวมการไฟฟ้าในสังกัด)",1455,"H12101_P","กฟฟ.อ.บ้านบึง (รวมการไฟฟ้าในสังกัด)",1
"","",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1451,"H08101_P","กฟฟ.อ.พนัสนิคม (รวมการไฟฟ้าในสังกัด)",1451,"H08101_P","กฟฟ.อ.พนัสนิคม (รวมการไฟฟ้าในสังกัด)",1
"","",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1543,"H20101_P","กฟฟ.อ.พานทอง (รวมการไฟฟ้าในสังกัด)",1543,"H20101_P","กฟฟ.อ.พานทอง (รวมการไฟฟ้าในสังกัด)",1
"","",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1544,"H19101_P","กฟภ.บึง (รวมการไฟฟ้าในสังกัด)",1544,"H19101_P","กฟภ.บึง (รวมการไฟฟ้าในสังกัด)",1
"","",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1453,"H10101_P","กฟอ.บางปะกง (รวมการไฟฟ้าในสังกัด)",1453,"H10101_P","กฟอ.บางปะกง (รวมการไฟฟ้าในสังกัด)",1
"","",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1456,"H13101_P","กฟอ.บ้านฉาง (รวมการไฟฟ้าในสังกัด)",1456,"H13101_P","กฟอ.บ้านฉาง (รวมการไฟฟ้าในสังกัด)",1
"","",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1459,"H16101_P","กฟอ.ปลวกแดง (รวมการไฟฟ้าในสังกัด)",1459,"H16101_P","กฟอ.ปลวกแดง (รวมการไฟฟ้าในสังกัด)",1
"","",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1458,"H15101_P","กฟอ.พนมสารคาม (รวมการไฟฟ้าในสังกัด)",1458,"H15101_P","กฟอ.พนมสารคาม (รวมการไฟฟ้าในสังกัด)",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1375,"E07101_P","กฟจ.มุกดาหาร (รวมการไฟฟ้าในสังกัด)",861,"E07103","กฟอ.นิคมคำสร้อย",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1375,"E07101_P","กฟจ.มุกดาหาร (รวมการไฟฟ้าในสังกัด)",864,"E07202","กฟอ.หนองสูง",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1375,"E07101_P","กฟจ.มุกดาหาร (รวมการไฟฟ้าในสังกัด)",862,"E07108","กฟอ.หว้านใหญ่",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1371,"E03101_P","กฟจ.ยโสธร (รวมการไฟฟ้าในสังกัด)",821,"E03206","กฟก.หนองฮี",1
1526,"ภาคตะวันออกเฉียงเหนือ",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1371,"E03101_P","กฟจ.ยโสธร (รวมการไฟฟ้าในสังกัด)",815,"E03101","กฟจ.ยโสธร",1
